p_id,Sr_No,nationality,product_id,product_category,product_type,product_name,service_id,serviced_by,inclusions,service_description,visa_entry,visa_validity,visa_duration,min_no_of_hrs,max_no_of_hrs,airport,airport_code,arrival_terminal,departure_terminal,travel_type,city,country,country_code,supplier,supplier_status,rate_application,currency,adult_cost_price,adult_cost_tax,child_cost_price,child_cost_tax,child_defination_max,child_defination_min,child_free,group_size_min,group_size_max,group_price,group_price_tax,exceptions,Sales Cut Off,booking_cut_off,time_zone,service_charge_adult,total,service_tax_adult,service_charge_child,service_tax_child,service_tax_applicable_on,sales_cut_off,sales_cut_off_time_zone,cancellation_time,cancellation_charges,discount,discount_amount,output_price,important_notes,booking_type,gst_criteria,gst_base_amount,gst_rate,gst_rate_currency,total_sp,total_sp_with_gst,total_sp_usd,total_sp_usd_with_gst,total_sp_inr,total_sp_inr_with_gst,c_total_sp,c_total_sp_with_gst,c_total_sp_usd,c_total_sp_usd_with_gst,c_total_sp_inr,c_total_sp_inr_with_gst,buffet_meals,alcoholic_beverages,non_alcoholic_beverages,wifi,shower,smoking_zone,prayer_room,sleeping_pods,kids_play_area,fast_track_immigration,fast_track_security,porter,personal_assistance,lounge,child_free_2yrs,child_free_3yrs,child_free_5yrs,child_free_6yrs,is_active
502,259,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 4 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,1242,,,,,,2,4,4,0,0,NA,24,8,186.3,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,1242,1242, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
503,260,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 5 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,1472,,,,,,2,5,5,0,0,NA,24,8,220.8,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,1472,1472, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
504,261,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 6 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,1610,,,,,,2,6,6,0,0,NA,24,8,241.5,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,1610,1610, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
505,262,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 7 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,1794,,,,,,2,7,7,0,0,NA,24,8,269.1,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,1794,1794, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
506,263,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 8 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2024,,,,,,2,8,8,0,0,NA,24,8,303.6,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2024,2024, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
507,264,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 9 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2162,,,,,,2,9,9,0,0,NA,24,8,324.3,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2162,2162, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
508,265,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of 10 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2300,,,,,,2,10,10,0,0,NA,24,8,345,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2300,2300, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
509,266,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of upto 15 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2760,,,,,,2,11,15,0,0,NA,24,8,414,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2760,2760, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
510,267,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Suited for a group of upto 20 travellers, M&A- Departure - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,,All,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,3220,,,,,,2,16,20,0,0,NA,24,8,483,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,3220,3220, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
511,268,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Curated to meet your luxury international travel needs, this elite service provides a wide spectrum of benefits such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Per Person,HK$,920,,,,,,2,1,1,0,0,NA,24,8,138,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,920,920, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
512,269,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 2 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,1472,,,,,,2,2,2,0,0,NA,24,8,220.8,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,1472,1472, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
513,270,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 3 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2024,,,,,,2,3,3,0,0,NA,24,8,303.6,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2024,2024, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
514,271,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 4 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2484,,,,,,2,4,4,0,0,NA,24,8,372.6,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2484,2484, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
515,272,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 5 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,2944,,,,,,2,5,5,0,0,NA,24,8,441.6,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,2944,2944, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
516,273,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 6 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,3220,,,,,,2,6,6,0,0,NA,24,8,483,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,3220,3220, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
517,274,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 7 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,3588,,,,,,2,7,7,0,0,NA,24,8,538.2,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,3588,3588, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
518,275,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 8 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,4048,,,,,,2,8,8,0,0,NA,24,8,607.2,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,4048,4048, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
519,276,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 9 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,4324,,,,,,2,9,9,0,0,NA,24,8,648.6,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,4324,4324, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
520,277,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of 10 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,4600,,,,,,2,10,10,0,0,NA,24,8,690,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,4600,4600, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
521,278,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of up to 15 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,5520,,,,,,2,11,15,0,0,NA,24,8,828,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,5520,5520, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
522,279,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next Flight/Cruise(if applicable)</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight or cruise</li></ul>","<p>Suited for a group of up to 20 travellers, M&A- Transit - Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Hong Kong Airport.</p>",NA,null,NA,NA,NA,Hong Kong,HKG,All,,All,Hong Kong,Hong Kong,HK,Worldwide Flight Services,Active,Group,HK$,6440,,,,,,2,16,20,0,0,NA,24,8,966,0,,0,,,26,8,,0,0,0,0,"<ul><li>Booking cancellation requested 60 hours prior to commencement of service – 25% of the booking amount</li>
<li>Booking cancellation requested within 48 hours to commencement of service – 100% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,HK$,6440,6440, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
523,280,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>We’ll be waiting for you at the top of the air bridge as you enter the terminal building</li>
<li>A guiding hand through passport control, baggage collection (including porters if needed) and customs</li>
<li>Onwards to waiting friends in arrivals, or to your train, car, taxi or coach.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of immigration, customs and security. It’s a perfect help for up to 2 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,100,,,,,,2,1,2,0,0,NA,24,1,15,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,100,100, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
524,281,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>We’ll be waiting for you at the top of the air bridge as you enter the terminal building</li>
<li>A guiding hand through passport control, baggage collection (including porters if needed) and customs</li>
<li>Onwards to waiting friends in arrivals, or to your train, car, taxi or coach.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of immigration, customs and security. It’s a perfect help for 3 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,125,,,,,,2,3,3,0,0,NA,24,1,18.75,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,125,125, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
525,282,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>We’ll be waiting for you at the top of the air bridge as you enter the terminal building</li>
<li>A guiding hand through passport control, baggage collection (including porters if needed) and customs</li>
<li>Onwards to waiting friends in arrivals, or to your train, car, taxi or coach.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of immigration, customs and security. It’s a perfect help for 4 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,150,,,,,,2,4,4,0,0,NA,24,1,22.5,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,150,150, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
